Informations,Time,Biomass wheat 2,Biochar,DME-W2,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_Wheat-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,7731,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,9811.275244407778,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,713.7185895618543,3568.592947809192,725.9726892468615,27225.624587560247,1.0
 ,7732,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,10029.149313199367,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,713.7185895618543,2854.874358247417,725.9726892468615,27225.624587560247,1.0
 ,7733,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,10247.023381990955,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,713.7185895618543,2141.155768685563,725.9726892468615,27225.624587560247,1.0
 ,7734,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,10464.897450782544,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,713.7185895618543,1427.4371791237086,725.9726892468615,27225.624587560247,1.0
 ,7735,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,10682.771519574133,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,713.7185895618543,713.7185895618543,725.9726892468615,27225.624587560247,1.0
 ,7736,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,10900.645588365722,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,713.7185895618543,0.0,725.9726892468615,27225.624587560247,1.0
 ,7737,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,11118.519657157312,860.8693717563011,0.0,0.0,0.0,26511.905997998394,0.0,182.83671167253954,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7738,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,11336.393725948901,4983.980573325954,0.0,0.0,0.0,26511.905997998394,0.0,4305.947913242192,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7739,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,11554.26779474049,7702.515431503748,0.0,0.0,0.0,26511.905997998394,0.0,7024.482771419986,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7740,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,2225.1983094212037,2007.3242406296113,11772.141863532082,8835.238289077828,0.0,0.0,0.0,26506.32454410408,0.0,0.0,5966.418465626592,0.0,5966.418465626592,725.9726892468615,29375.144367555324,1.0
 ,7741,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,11990.015932323671,7521.279774291895,0.0,0.0,0.0,26511.905997998394,0.0,6843.247114208133,0.0,0.0,5966.418465626592,725.9726892468615,27189.938658082156,1.0
 ,7742,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,12207.89000111526,6433.865831020777,0.0,0.0,0.0,26511.905997998394,0.0,0.0,5481.745877082871,0.0,11448.164342709462,725.9726892468615,27464.0259519363,1.0
 ,7743,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,12425.764069906849,4893.362744720028,0.0,0.0,0.0,26511.905997998394,0.0,0.0,4014.600080605967,0.0,15462.76442331543,725.9726892468615,27390.668662112454,1.0
 ,7744,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,12643.63813869844,1767.0476578155656,0.0,0.0,0.0,26433.765643477982,0.0,0.0,962.7377554394202,0.0,16425.50217875485,725.9726892468615,27238.075545854124,1.0
 ,7745,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,12861.512207490028,0.0,0.0,0.0,0.0,26291.438569172937,0.0,0.0,0.0,945.7895672728602,15479.71261148199,725.9726892468614,27237.228136445796,1.0
 ,7746,6075.538444231871,1168.3727777368981,3338.2079363911375,7769.963888019743,690.663456712866,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5525.307653702928,182.56483625759398,0.0,13044.077043747622,0.0,0.0,0.0,0.0,25948.179154672536,0.0,0.0,0.0,0.0,15479.71261148199,690.663456712866,25948.179154672536,1.0
 ,7747,6075.538444231871,1168.3727777368981,3338.2079363911375,7860.719175396154,698.730593368547,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5589.844746948376,190.63197291327492,0.0,13234.709016660898,0.0,0.0,0.0,0.0,25470.964846708564,0.0,0.0,0.0,800.9688192242558,14678.743792257723,698.730593368547,26271.93366593282,1.0
 ,7748,6075.538444231871,1168.3727777368981,3338.2079363911375,7564.63573999449,672.412065777288,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5379.296526218304,164.313445322016,0.0,13399.022461982911,0.0,0.0,0.0,0.0,25306.31195682626,0.0,0.0,0.0,0.0,14678.743792257723,672.4120657772879,25306.311956826255,1.0
 ,7749,6075.538444231871,1168.3727777368981,3338.2079363911375,7605.70136959954,676.0623439644036,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5408.4987517152285,167.96372350913148,0.0,13566.986185492044,0.0,0.0,0.0,0.0,25434.685396395515,0.0,0.0,0.0,0.0,14678.743792257723,676.0623439644036,25434.685396395515,1.0
 ,7750,6075.538444231871,1168.3727777368981,3338.2079363911375,7424.476960690295,659.9535076169151,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5279.628060935321,151.854887161643,0.0,13718.841072653686,0.0,0.0,0.0,0.0,24868.167826122495,0.0,0.0,0.0,0.0,14678.743792257723,659.9535076169151,24868.167826122495,1.0
 ,7751,6075.538444231871,1168.3727777368981,3338.2079363911375,7611.057756069763,676.5384672062012,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5412.307737649609,168.4398467509293,0.0,13887.280919404615,0.0,0.0,0.0,0.0,25451.429758078462,0.0,0.0,0.0,0.0,14678.743792257723,676.5384672062013,25451.429758078462,1.0
 ,7752,6075.538444231871,1168.3727777368981,3338.2079363911375,6897.765624451601,613.1347221734757,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,4905.077777387805,105.0361017182036,0.0,13992.317021122819,0.0,0.0,0.0,0.0,23221.638927299435,0.0,0.0,0.0,0.0,14678.743792257723,613.1347221734756,23221.63892729943,1.0
 ,7753,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14210.191089914402,0.0,0.0,0.0,0.0,21700.692741098475,0.0,0.0,0.0,5778.153596824927,8900.590195432796,725.9726892468615,27478.8463379234,1.0
 ,7754,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14428.065158705991,0.0,0.0,0.0,0.0,22540.701552192953,0.0,0.0,0.0,4893.933795672845,4006.656399759951,725.9726892468615,27434.6353478658,1.0
 ,7755,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,14645.93922749758,0.0,0.0,0.0,0.0,24262.580078589268,0.0,0.0,0.0,3081.4300836766743,925.2263160832769,725.9726892468601,27344.010162265942,1.0
 ,7756,6075.538444231871,1168.3727777368981,3338.2079363911375,7567.313933229601,672.6501273981868,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5381.201019185494,164.55150694291478,0.0,14810.490734440495,0.0,0.0,0.0,0.0,25314.684137667733,0.0,0.0,0.0,0.0,925.2263160832769,672.6501273981868,25314.68413766773,1.0
 ,7757,6075.538444231871,1168.3727777368981,3338.2079363911375,7640.517881655996,679.1571450360885,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5433.257160288708,171.0585245808165,0.0,14981.54925902131,0.0,0.0,0.0,0.0,25543.523747334664,0.0,0.0,0.0,0.0,925.2263160832769,679.1571450360885,25543.523747334664,1.0
 ,7758,6075.538444231871,1168.3727777368981,3338.2079363911375,7756.572921844182,689.4731486083717,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5515.785188866974,181.37452815309976,0.0,15162.92378717441,0.0,0.0,0.0,0.0,25906.31825046517,0.0,0.0,0.0,0.0,925.2263160832769,689.4731486083717,25906.31825046517,1.0
 ,7759,6075.538444231871,1168.3727777368981,3338.2079363911375,7844.06056752451,697.2498282244009,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5577.998625795207,189.15120776912877,0.0,15352.07499494354,0.0,0.0,0.0,0.0,26179.80949128663,0.0,0.0,0.0,0.0,925.2263160832769,697.2498282244007,26179.80949128663,1.0
 ,7760,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,15569.949063735128,0.0,0.0,0.0,0.0,26310.97365780304,0.0,0.0,0.0,925.2263160832769,0.0,725.9726892468614,27236.199973886316,1.0
 ,7761,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879159062,0.0,15787.823132526719,2627.917029571867,0.0,0.0,0.0,26316.555111697355,0.0,1754.533483187066,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7762,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16005.697201318308,9107.091774895607,0.0,0.0,0.0,26377.951104534826,0.0,8295.104221348278,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7763,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16223.571270109896,12278.715776103032,0.0,0.0,0.0,25122.123978313848,0.0,10210.901096334725,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7764,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.8740687915888,0.0,16441.445338901485,16945.533949308243,0.0,0.0,0.0,25071.89089326501,0.0,14827.486184491096,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7765,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16659.319407693074,18214.183549791214,0.0,0.0,0.0,25339.80068019215,0.0,16364.04557190121,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7766,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,16877.193476484663,18757.890521426772,0.0,0.0,0.0,25867.24807320496,0.0,17435.199936549576,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7767,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,2414.951120838353,2197.0770520467636,17095.067545276255,15087.868462886752,0.0,0.0,0.0,26177.018764339467,0.0,0.0,11437.805847828695,0.0,11437.805847828695,725.972689246861,29827.081379397532,1.0
 ,7768,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17312.941614067844,6071.394516597072,0.0,0.0,0.0,26355.625288957563,0.0,0.0,4987.696330926171,0.0,16425.50217875485,725.9726892468615,27439.323474628465,1.0
 ,7769,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17530.815682859433,0.0,0.0,0.0,0.0,26470.045093791032,0.0,0.0,0.0,757.7826992538048,15667.719479501045,725.9726892468615,27227.827793044846,1.0
 ,7770,6075.538444231871,1168.3727777368981,3338.2079363911375,8055.626261420927,716.0556676818602,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5728.445341454882,207.95704722658974,0.0,17738.772730086024,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,346.59958532431983,15321.119894176725,716.0556676818602,26858.505583322712,1.0
 ,7771,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,17956.646798877613,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,713.7185895618543,14607.40130461487,725.9726892468615,27225.624587560247,1.0
 ,7772,6075.538444231871,1168.3727777368981,3338.2079363911375,7950.295565850617,706.6929391867216,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5653.5435134937725,198.59431873144956,0.0,18155.24111760906,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,0.0,14607.40130461487,706.6929391867216,26511.905997998394,1.0
 ,7773,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18373.11518640065,0.0,0.0,0.0,0.0,26511.905997998394,0.0,0.0,0.0,713.7185895618368,13893.682715053033,725.9726892468615,27225.624587560247,1.0
 ,7774,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18590.98925519224,0.0,0.0,0.0,0.0,26386.3232853763,0.0,0.0,0.0,845.9109186377426,13047.77179641529,725.9726892468615,27232.234204014043,1.0
 ,7775,6075.538444231871,1168.3727777368981,3338.2079363911375,7791.389433900639,692.5679496800568,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5540.5435974404545,184.4693292247848,0.0,18775.45858441702,0.0,0.0,0.0,0.0,26015.156601404324,0.0,0.0,0.0,0.0,13047.77179641529,692.5679496800568,26015.156601404324,1.0
 ,7776,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,18993.332653208607,0.0,0.0,0.0,0.0,25504.45357007446,0.0,0.0,0.0,1774.1948294817844,11273.576966933506,725.9726892468615,27278.648399556245,1.0
 ,7777,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,19211.206722000195,0.0,0.0,0.0,0.0,25175.147790309846,0.0,0.0,0.0,2120.8324923919054,9152.744474541601,725.9726892468615,27295.98028270175,1.0
 ,7778,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,19429.080790791784,0.0,0.0,0.0,0.0,25334.21922629784,0.0,0.0,0.0,1953.388875562439,7199.355598979163,725.9726892468615,27287.608101860278,1.0
 ,7779,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,19646.954859583373,0.0,0.0,0.0,0.0,25613.291921013606,0.0,0.0,0.0,1659.6281442827183,5539.7274546964445,725.9726892468625,27272.920065296323,1.0
 ,7780,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,19864.828928374962,0.0,0.0,0.0,0.0,25828.177895944755,0.0,0.0,0.0,1433.4323811972617,4106.295073499183,725.9726892468614,27261.610277142016,1.0
 ,7781,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,20082.70299716655,0.0,0.0,0.0,0.0,26045.854597823058,0.0,0.0,0.0,1204.2990107990504,2901.996062700132,725.9726892468615,27250.15360862211,1.0
 ,7782,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,20300.57706595814,0.0,0.0,0.0,0.0,26188.1816721281,0.0,0.0,0.0,1054.481037846375,1847.5150248537568,725.9726892468615,27242.662709974473,1.0
 ,7783,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,20518.45113474973,0.0,0.0,0.0,0.0,26305.392203908723,0.0,0.0,0.0,931.1015307088734,916.4134941448834,725.9726892468622,27236.49373461762,1.0
 ,7784,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,20736.325203541317,0.0,0.0,0.0,0.0,26319.345838644516,0.0,0.0,0.0,916.4134941448834,0.0,725.9726892468615,27235.7593327894,1.0
 ,7785,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.8740687915888,0.0,20954.199272332906,2673.2259438748297,0.0,0.0,0.0,26073.761867294634,0.0,1557.0491530873078,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7786,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,21172.073341124495,8427.458060351159,0.0,0.0,0.0,25420.73176165973,0.0,6658.251163928731,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
 ,7787,6075.538444231871,1168.3727777368981,3338.2079363911375,8167.192754027192,725.9726892468615,508.09862045527206,0.0,5541.425174409288,3672.0287300302516,5807.781513974892,217.87406879158942,0.0,21389.947409916083,13547.365376586002,0.0,0.0,0.0,25602.129013224978,0.0,11959.555731728824,0.0,0.0,0.0,725.9726892468615,27189.938658082156,1.0
