Informations,Time,NH3-SOEC,H2O wwtp,H2_from_AEC_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,CSP_tower,Charge_TES,Discharge_TES,TES,CSP + TES,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6400,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,91895.39358638323,80188.06323100117,98342.84130953283,0.0,1.3591582089701009e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202457.5887866824,0.0,202457.5887866824,21914.02981347938,1.1567006201834183e6,1.0
 ,6401,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,110050.17166491489,0.0,1.3377670991436949e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266566.13783675176,0.0,0.0,202457.5887866824,21914.02981347938,1.071200961306943e6,1.0
 ,6402,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,121757.50202029695,0.0,1.265366419731244e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184919.48421361967,0.0,387377.0730003021,21914.02981347938,1.080446935517624e6,1.0
 ,6403,56703.885878318484,245370.85630843003,21810.74278297156,10206.699458097328,0.0,92848.33202710992,0.0,174485.94226377248,11604.043324874236,0.0,133361.54534517118,0.0,1.066264551347004e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,21810.74278297156,1.066264551347004e6,1.0
 ,6404,56703.885878318484,53207.04321638501,4729.514952567557,10206.699458097328,0.0,20133.54515308009,0.0,37836.119620540456,0.0,5477.184505529771,127884.36083964136,0.0,255047.84793022473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,4729.514952567557,255047.8479302247,1.0
 ,6405,56703.885878318484,2344.367958258424,208.38826295630437,10206.699458097328,0.0,887.1088354049876,0.0,1667.106103650435,0.0,9998.311195141021,117886.04964450034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45493.61473792896,341883.4582623731,208.38826295630437,45493.614737928954,1.0
 ,6406,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,107679.35018640301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,306667.3607168911,0.0,35216.09754548201,1.0
 ,6407,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,97472.65072830558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,271451.26317140914,0.0,35216.09754548201,1.0
 ,6408,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,87265.95127020826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,236235.16562592715,0.0,35216.09754548201,1.0
 ,6409,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,77059.25181211093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,201019.06808044514,0.0,35216.09754548201,1.0
 ,6410,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,66852.5523540136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545481985,165802.97053496315,0.0,35216.09754548201,1.0
 ,6411,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,56645.85289591627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,130586.87298948114,0.0,35216.09754548201,1.0
 ,6412,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,54604.51300429681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.21950909638,123543.65348038476,0.0,7043.2195090964005,1.0
 ,6413,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,44397.81354619948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.097545482,88327.55593490276,0.0,35216.09754548201,1.0
 ,6414,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,34191.11408810216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,53111.45838942075,0.0,35216.09754548201,1.0
 ,6415,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,23984.41463000483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,17895.360843938746,0.0,35216.09754548201,1.0
 ,6416,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,13777.715171907505,0.0,16454.69986646611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17895.360843938746,0.0,0.0,34350.06071040484,1.0
 ,6417,56703.885878318484,161321.03523267826,14339.647576238069,10206.699458097328,0.0,61043.879732045454,0.0,114717.18060990455,4132.94811814074,0.0,17910.663290048244,0.0,709197.5642446894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14339.647576238069,709197.5642446894,1.0
 ,6418,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,29617.9936454303,0.0,1.0942375411199965e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23036.579813053133,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6419,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,41325.324000812354,0.0,1.2406843699315449e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169483.40862460178,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6420,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,53032.65435619441,0.0,1.3015667594374695e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230365.79813052644,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6421,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,64739.98471157647,0.0,1.3246033392505222e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253402.3779435791,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6422,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,76447.31506695853,0.0,1.3344761591704017e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263275.19786345866,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6423,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,88154.64542234059,0.0,1.3427035091036346e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271502.54779669154,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6424,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,125154.89331647541,113447.56296109335,99861.9757777226,0.0,1.349285389050221e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163279.73196176224,0.0,163279.73196176224,21914.02981347938,1.186005657088459e6,1.0
 ,6425,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,111569.30613310466,0.0,1.3311852191971086e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259984.25789016555,0.0,0.0,163279.73196176224,21914.02981347938,1.071200961306943e6,1.0
 ,6426,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,123276.63648848672,0.0,1.273593769664477e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192755.05557860358,0.0,356034.7875403658,21914.02981347938,1.0808387140858732e6,1.0
 ,6427,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,134983.96684386878,0.0,1.1041103610398762e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31342.285459936218,0.0,387377.0730003021,21914.02981347938,1.0727680755799399e6,1.0
 ,6428,56703.885878318484,63084.472603311915,5607.508675849948,10206.699458097328,0.0,23871.16443309323,0.0,44860.06940679959,0.0,4599.190782247379,130384.77606162136,0.0,296184.59759639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387377.0730003021,5607.508675849948,296184.59759638994,1.0
 ,6429,56703.885878318484,5739.436240608348,510.17211027629764,10206.699458097328,0.0,2171.8026734461987,0.0,4081.376882210381,0.0,9696.52734782103,120688.24871380033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60377.31612894428,326999.7568713578,510.17211027629764,60377.31612894427,1.0
 ,6430,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,110481.54925570301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,291783.6593258758,0.0,35216.09754548201,1.0
 ,6431,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,100274.84979760568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,256567.5617803938,0.0,35216.09754548201,1.0
 ,6432,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,90068.15033950836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548199,221351.4642349118,0.0,35216.09754548201,1.0
 ,6433,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,79861.45088141103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,186135.3666894298,0.0,35216.09754548201,1.0
 ,6434,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,69654.7514233137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,150919.26914394775,0.0,35216.09754548201,1.0
 ,6435,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,59448.05196521637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,115703.17159846573,0.0,35216.09754548201,1.0
 ,6436,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,49241.352507119045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,80487.07405298372,0.0,35216.09754548201,1.0
 ,6437,16190.059345624939,0.0,0.0,2914.2106822124892,0.0,0.0,0.0,0.0,0.0,2914.2106822124892,46327.141824906554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10054.8789620197,70432.19509096401,0.0,10054.878962019699,1.0
 ,6438,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,36120.44236680923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,35216.09754548201,0.0,35216.09754548201,1.0
 ,6439,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097328,25913.7429087119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,0.0,0.0,35216.09754548201,1.0
 ,6440,47411.84707286847,0.0,0.0,8534.132473116324,0.0,0.0,0.0,0.0,0.0,8534.132473116324,17379.610435595576,0.0,27972.989772992394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27972.989772992394,1.0
 ,6441,56703.885878318484,183398.6380037283,16302.10115588696,10206.699458097328,0.0,69398.04462061079,0.0,130416.80924709568,6095.401697789627,0.0,23475.012133385204,0.0,802989.3534835463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16302.10115588696,802989.3534835463,1.0
 ,6442,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,35182.34248876726,0.0,1.146892580692688e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75691.61938574491,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6443,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,46889.67284414932,0.0,1.2768847096377704e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205683.74833082734,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6444,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,58597.00319953138,0.0,1.3311852191971086e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259984.25789016555,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6445,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,70304.33355491344,0.0,1.3525763290235144e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281375.3677165713,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6446,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,82011.6639102955,0.0,1.3640946189300406e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278946.340593426,0.0,278946.340593426,21914.02981347938,1.0851482783366144e6,1.0
 ,6447,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,93718.99426567755,0.0,1.3756129088365668e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304411.94752962375,0.0,0.0,278946.340593426,21914.02981347938,1.071200961306943e6,1.0
 ,6448,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,105426.32462105961,0.0,1.3805493187965069e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309348.35748956376,0.0,0.0,278946.340593426,21914.02981347938,1.071200961306943e6,1.0
 ,6449,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,117133.65497644167,0.0,1.367385558903334e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296184.59759639064,0.0,0.0,278946.340593426,21914.02981347938,1.071200961306943e6,1.0
 ,6450,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,223182.892520954,211475.56216557193,128840.9853318237,0.0,1.3097941093707026e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37910.590122020694,0.0,316856.9307154467,21914.02981347938,1.2718835192486816e6,1.0
 ,6451,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,140548.31568720576,0.0,1.1452471107060413e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70520.14228485535,0.0,387377.0730003021,21914.02981347938,1.0747269684211859e6,1.0
 ,6452,56703.885878318484,73330.78407111185,6518.291917432165,10206.699458097328,0.0,27748.368692508724,0.0,52146.33533945732,0.0,3688.407540665161,136859.9081465406,0.0,324157.58736938244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15473.738202909939,371903.33479739213,6518.291917432165,339631.3255722923,1.0
 ,6453,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,126653.20868844328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,336687.23725191015,0.0,35216.09754548201,1.0
 ,6454,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,116446.50923034595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,301471.13970642816,0.0,35216.09754548201,1.0
 ,6455,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,106239.80977224863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,266255.0421609462,0.0,35216.09754548201,1.0
 ,6456,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,96033.1103141513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,231038.94461546416,0.0,35216.09754548201,1.0
 ,6457,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,85826.41085605398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,195822.84706998215,0.0,35216.09754548201,1.0
 ,6458,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,75619.71139795665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,160606.74952450013,0.0,35216.09754548201,1.0
 ,6459,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,65413.01193985932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,125390.65197901812,0.0,35216.09754548201,1.0
 ,6460,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,55206.312481762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,90174.5544335361,0.0,35216.09754548201,1.0
 ,6461,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,44999.61302366467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548201,54958.4568880541,0.0,35216.09754548201,1.0
 ,6462,11340.777175663698,0.0,0.0,2041.3398916194656,0.0,0.0,0.0,0.0,0.0,2041.3398916194656,42958.27313204521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.219509096402,47915.237378957696,0.0,7043.219509096401,1.0
 ,6463,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,32751.57367394788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35216.09754548195,12699.139833475749,0.0,35216.097545482,1.0
 ,6464,56703.885878318484,0.0,0.0,10206.699458097328,0.0,0.0,0.0,0.0,0.0,10206.699458097326,22544.87421585056,0.0,21391.109826405944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12699.139833475749,0.0,0.0,34090.249659881694,1.0
 ,6465,56703.885878318484,167518.25706314843,14890.511738946529,10206.699458097328,0.0,63388.908472695366,0.0,119124.09391157223,4683.812280849202,0.0,27228.68649669976,0.0,735525.0840310352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14890.511738946529,735525.0840310352,1.0
 ,6466,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382053,0.0,38936.01685208181,0.0,1.105755831026523e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34554.86971957958,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
 ,6467,56703.885878318484,246532.83540164304,21914.02981347938,10206.699458097328,0.0,93288.02491598172,0.0,175312.23850783505,11707.330355382055,0.0,50643.34720746387,0.0,1.2439753099048382e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172774.34859789512,0.0,0.0,0.0,21914.02981347938,1.071200961306943e6,1.0
