Informations,Time,NH3-AEC,H2O wwtp,H2_from_AEC,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6734,50892.298883532705,103056.90523915373,9160.613799035887,9160.613799035887,0.0,51995.64392332769,0.0,73284.9103922871,0.0,0.0,109335.18365684306,0.0,479357.74395267485,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,9160.61379903589,479357.74395267485,1.0
 ,6735,57256.38595834722,115944.18156565314,10306.149472502502,10306.1494725025,0.0,58497.704405924196,0.0,82449.19578002002,0.0,0.0,109335.18365684306,0.0,539301.4778657949,0.0,0.0,0.0,0.0,0.0,0.0,103076.02906133511,10306.1494725025,539301.4778657949,1.0
 ,6736,73445.51259992008,148727.16301483827,13220.192267985625,13220.192267985616,0.0,75037.8113130864,0.0,105761.538143885,0.0,0.0,109335.18365684306,0.0,593865.645914917,0.0,0.0,0.0,0.0,0.0,103076.02906133511,0.0,13220.192267985629,696941.6749762521,1.0
 ,6737,54574.08643803278,110512.52503701636,9823.335558845898,9823.3355588459,0.0,55757.25263200931,0.0,78586.68447076718,0.0,0.0,109335.18365684306,0.0,514036.7310402331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9823.3355588459,514036.7310402331,1.0
 ,6738,41723.525998503465,84490.14014696953,7510.234679730625,7510.234679730624,0.0,42628.09204215102,0.0,60081.877437845,0.0,0.0,109335.18365684306,0.0,392996.4991002791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7510.234679730625,392996.4991002791,1.0
 ,6739,41437.957988736154,83911.86492719072,7458.832437972508,7458.832437972508,0.0,42336.33291793195,0.0,59670.659503780065,0.0,0.0,109335.18365684306,0.0,390306.7161682801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7458.832437972507,390306.71616828005,1.0
 ,6740,49678.6348420216,100599.23555509375,8942.15427156389,8942.154271563888,0.0,50755.66764539663,0.0,71537.23417251112,0.0,0.0,109335.18365684306,0.0,467926.16649167915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8942.15427156389,467926.16649167915,1.0
 ,6741,55920.33562693584,113238.67964454506,10065.66041284845,10065.660412848452,0.0,57132.6885033278,0.0,80525.2833027876,0.0,0.0,109335.18365684306,0.0,526717.1362910854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10065.660412848452,526717.1362910854,1.0
 ,6742,62162.03641185009,125878.12373399641,11189.166554133015,11189.166554133017,0.0,63509.70936125898,0.0,89513.33243306412,0.0,0.0,109335.18365684306,0.0,585508.1060904916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11189.166554133013,585508.1060904915,1.0
 ,6743,73445.51259992008,162237.15828742535,14421.080736660031,13220.192267985616,0.0,81854.05426128232,0.0,115368.64589328025,1200.888468674413,0.0,110536.07212551747,0.0,755829.0038917126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14421.080736660035,755829.0038917128,1.0
 ,6744,73445.51259992008,156400.7199970722,13902.286221961975,13220.192267985616,0.0,78909.37659585616,0.0,111218.2897756958,682.093953976357,0.0,111218.16607949384,0.0,728162.6651625802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13902.286221961976,728162.6651625803,1.0
 ,6745,73445.51259992008,146659.19142071554,13036.37257073027,13220.192267985616,0.0,73994.450711465,0.0,104290.98056584215,0.0,183.8196972553451,111034.3463822385,0.0,682628.4826708833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13036.372570730273,682628.4826708833,1.0
 ,6746,73445.51259992008,143319.10349010534,12739.47586578714,13220.192267985616,0.0,72309.2650142078,0.0,101915.80692629713,0.0,480.7164021984754,110553.62998004002,0.0,667834.6765448889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12739.47586578714,667834.6765448889,1.0
 ,6747,63008.54158366034,127592.29670691217,11341.53748505886,11341.537485058861,0.0,64374.56676519408,0.0,90732.29988047088,0.0,0.0,110553.62998004002,0.0,593481.3912103458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11341.537485058861,593481.3912103457,1.0
 ,6748,73445.51259992008,128852.61875168317,11453.566111260727,13220.192267985616,0.0,65010.441247515875,0.0,91628.52889008581,0.0,1766.6261567248876,108787.00382331513,0.0,603760.2045576274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11453.566111260729,603760.2045576276,1.0
 ,6749,63987.63190286256,129574.9546032967,11517.773742515263,11517.77374251526,0.0,65374.88376251662,0.0,92142.1899401221,0.0,0.0,108787.00382331513,0.0,602703.5041200565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11517.773742515265,602703.5041200565,1.0
 ,6750,66904.50514548589,135481.62291960893,12042.810926187462,12042.810926187462,0.0,68354.99481704002,0.0,96342.48740949969,0.0,0.0,108787.00382331513,0.0,630177.7154969033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12042.810926187462,630177.7154969033,1.0
 ,6751,73445.51259992008,148983.5796697484,13242.984859533191,13220.192267985616,0.0,75167.18206271039,0.0,105943.87887626553,22.79259154757722,0.0,108809.79641486272,0.0,693003.3596943079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13242.984859533193,693003.3596943079,1.0
 ,6752,73445.51259992008,152894.80394071425,13590.6492391746,13220.192267985616,0.0,77140.52508155502,0.0,108725.1939133968,370.45697118898363,0.0,109180.2533860517,0.0,711543.6491898723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13590.649239174603,711543.6491898724,1.0
 ,6753,73445.51259992008,159744.512767587,14199.512246007735,13220.192267985616,0.0,80596.4315083399,0.0,113596.09796806188,979.3199780221184,0.0,110159.57336407382,0.0,744013.1717261455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14199.512246007736,744013.1717261457,1.0
 ,6754,73445.51259992008,169147.6633464893,15035.347853021272,13220.192267985616,0.0,85340.63441374873,0.0,120282.78282417018,1815.1555850356551,0.0,111974.72894910947,0.0,788586.7174564144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15035.347853021274,788586.7174564145,1.0
 ,6755,73445.51259992008,177537.5433888719,15781.114967899726,13220.192267985616,0.0,89573.60855779884,0.0,126248.91974319781,2560.9226999141115,0.0,114535.65164902358,0.0,828357.079379542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15781.114967899728,828357.079379542,1.0
 ,6756,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.18318915338,0.0,117601.83483817696,0.0,871873.9246722398,0.0,0.0,0.0,16572.2507649865,0.0,0.0,0.0,16286.375457138964,855301.6739072533,1.0
 ,6757,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,120668.01802733031,0.0,886379.5397698057,0.0,0.0,0.0,31077.865862552542,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,6758,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,123734.20121648366,0.0,892527.6150429463,0.0,0.0,0.0,37225.94113569311,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,6759,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,126800.38440563701,0.0,899348.1360490866,0.0,0.0,0.0,44046.462141833385,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,6760,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,129866.56759479037,0.0,906648.9754359409,0.0,0.0,0.0,51347.301528687705,0.0,0.0,0.0,16286.375457138964,855301.6739072532,1.0
 ,6761,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,132932.75078394372,0.0,897042.6078216588,0.0,0.0,0.0,0.0,39753.27039467215,0.0,39753.27039467215,16286.375457138964,857289.3374269868,1.0
 ,6762,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,135998.93397309707,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,39753.27039467215,16286.375457138964,855301.6739072532,1.0
 ,6763,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,19438.540174736972,16372.356985583623,139065.11716225042,0.0,912604.9233567958,0.0,0.0,0.0,0.0,0.0,0.0,39753.27039467215,16286.375457138964,912604.9233567958,1.0
 ,6764,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,142131.30035140377,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527864,0.0,94327.79367995079,16286.375457138965,858030.4000715172,1.0
 ,6765,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,145197.48354055712,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,94327.79367995079,16286.375457138964,855301.6739072532,1.0
 ,6766,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,148263.66672971047,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,94327.79367995079,16286.375457138964,855301.6739072532,1.0
 ,6767,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3148.5234829904803,82.34029383713096,151329.84991886382,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54300.055639154976,0.0,148627.84931910568,16286.375457138964,858304.8677176408,1.0
 ,6768,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,154396.03310801717,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,148627.84931910568,16286.375457138964,855301.6739072532,1.0
 ,6769,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,157462.21629717053,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527864,0.0,203202.37260438432,16286.375457138965,858030.4000715172,1.0
 ,6770,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,160528.39948632388,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.523285278796,0.0,257776.8958896631,16286.375457138964,858030.4000715171,1.0
 ,6771,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,163594.58267547723,0.0,912604.9233567958,0.0,0.0,0.0,57303.24944954261,0.0,0.0,257776.8958896631,16286.375457138964,855301.6739072532,1.0
 ,6772,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,166660.76586463058,0.0,912604.9233567958,0.0,0.0,0.0,0.0,54574.52328527878,0.0,312351.4191749419,16286.375457138964,858030.4000715171,1.0
 ,6773,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,169726.94905378393,0.0,910875.777186225,0.0,0.0,0.0,0.0,52927.71740854473,0.0,365279.13658348663,16286.375457138964,857948.0597776804,1.0
 ,6774,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,172793.13224293728,0.0,890702.4051962327,0.0,0.0,0.0,0.0,33714.9821799805,0.0,398994.1187634671,16286.375457138964,856987.4230162522,1.0
 ,6775,73445.51259992008,182056.7299817496,16182.820442822187,13220.192267985616,0.0,91853.68883345873,0.0,129462.5635425775,2962.6281748365654,0.0,175755.76041777385,0.0,849779.2791593912,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,16182.820442822185,849779.2791593911,1.0
 ,6776,73445.51259992008,167972.26952412652,14930.868402144579,13220.192267985616,0.0,84747.60905057262,0.0,119446.94721715663,1710.6761341589624,0.0,177466.43655193283,0.0,783015.0242401308,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,14930.868402144582,783015.0242401309,1.0
 ,6777,73445.51259992008,149571.27658092979,13295.224584971538,13220.192267985616,0.0,75463.69474429844,0.0,106361.7966797723,75.03231698592359,0.0,177541.46886891875,0.0,695789.2063024497,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,13295.22458497154,695789.2063024497,1.0
 ,6778,73445.51259992008,123018.30931444847,10934.960827950976,13220.192267985616,0.0,62066.83765944973,0.0,87479.6866236078,0.0,2285.2314400346386,175256.2374288841,0.0,577919.0756752088,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,10934.960827950978,577919.0756752088,1.0
 ,6779,54553.688723049396,110471.21966417505,9819.663970148893,9819.663970148891,0.0,55736.41269456511,0.0,78557.31176119114,0.0,0.0,175256.2374288841,0.0,513844.6036879475,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,9819.663970148893,513844.6036879475,1.0
 ,6780,34574.12689682884,70012.60696607838,6223.34284142919,6223.342841429192,0.0,35323.69396795208,0.0,49786.74273143352,0.0,0.0,175256.2374288841,0.0,325655.8621241619,0.0,0.0,0.0,0.0,0.0,0.0,398994.1187634671,6223.342841429192,325655.8621241619,1.0
 ,6781,51476.30649411786,104239.52065058867,9265.735168941215,9265.735168941215,0.0,52592.31281891033,0.0,74125.88135152972,0.0,0.0,175256.2374288841,0.0,219601.56366248793,0.0,0.0,0.0,0.0,0.0,279217.8783944886,119776.24036897853,9265.735168941217,498819.4420569765,1.0
 ,6782,18266.15376761665,36988.961379423716,3287.9076781709973,3287.9076781709973,0.0,18662.163981298578,0.0,26303.26142536798,0.0,0.0,175256.2374288841,0.0,172050.04397179172,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,3287.9076781709978,172050.04397179172,1.0
 ,6783,19153.454369393676,38785.74509802219,3447.6217864908613,3447.6217864908617,0.0,19568.701260122125,0.0,27580.97429192689,0.0,0.0,175256.2374288841,0.0,180407.5837962171,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,3447.6217864908613,180407.5837962171,1.0
 ,6784,73445.51259992008,37347.22278256331,3319.75313622785,13220.192267985616,0.0,18842.918801229276,0.0,26558.0250898228,0.0,9900.439131757767,165355.79829712628,0.0,198467.5549110674,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,3319.75313622785,198467.55491106736,1.0
 ,6785,21050.441862847998,42627.1447722672,3789.0795353126405,3789.0795353126396,0.0,21506.815442434545,0.0,30312.636282501124,0.0,0.0,165355.79829712628,0.0,198275.42755878175,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,3789.0795353126405,198275.42755878175,1.0
 ,6786,27526.716370071095,55741.60064939397,4954.808946612798,4954.808946612798,0.0,28123.495580974235,0.0,39638.47157290238,0.0,0.0,165355.79829712628,0.0,259275.8619094728,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,4954.808946612798,259275.8619094728,1.0
 ,6787,40112.106514816456,81227.01569250332,7220.179172666963,7220.179172666963,0.0,40981.73698405767,0.0,57761.4333813357,0.0,0.0,165355.79829712628,0.0,377818.4382697134,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,7220.1791726669635,377818.4382697134,1.0
 ,6788,51116.67374834989,103511.26434040851,9201.00127470298,9201.00127470298,0.0,52224.8832352141,0.0,73608.01019762384,0.0,0.0,165355.79829712628,0.0,481471.14482781687,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,9201.00127470298,481471.14482781687,1.0
 ,6789,47526.67591127504,96241.51872033197,8554.801664029508,8554.801664029506,0.0,48557.05424503148,0.0,68438.41331223607,0.0,0.0,165355.79829712628,0.0,447656.73082554404,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,8554.801664029508,447656.7308255441,1.0
 ,6790,46180.42672237196,93515.36411280323,8312.476810026954,8312.476810026952,0.0,47181.61837371298,0.0,66499.81448021563,0.0,0.0,165355.79829712628,0.0,434976.3255746917,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,8312.476810026954,434976.3255746917,1.0
 ,6791,40968.81054411842,82961.8413518398,7374.385897941316,7374.385897941316,0.0,41857.014356714906,0.0,58995.08718353053,0.0,0.0,165355.79829712628,0.0,385887.7870657104,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,7374.385897941315,385887.78706571035,1.0
 ,6792,35563.416073522756,72015.91754888359,6401.414893234097,6401.414893234096,0.0,36334.43093399673,0.0,51211.319145872774,0.0,0.0,165355.79829712628,0.0,334974.0387100155,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,6401.414893234097,334974.0387100155,1.0
 ,6793,73445.51259992008,61465.260307488956,5463.5786939990185,13220.192267985616,0.0,31011.272667138426,0.0,43708.62955199215,0.0,7756.613573986596,157599.18472313968,0.0,305290.3627818839,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,5463.578693999019,305290.3627818839,1.0
 ,6794,40703.64024933449,82424.87150490233,7326.655244880208,7326.655244880208,0.0,41586.095169940054,0.0,58613.24195904166,0.0,0.0,157599.18472313968,0.0,383390.13148599706,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,7326.655244880206,383390.131485997,1.0
 ,6795,42926.991182522885,86927.15714460883,7726.858412854119,7726.85841285412,0.0,43857.648351359974,0.0,61814.86730283295,0.0,0.0,157599.18472313968,0.0,404332.01288513193,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,7726.85841285412,404332.012885132,1.0
 ,6796,47557.2724837501,96303.47677959397,8560.30904707502,8560.309047075018,0.0,48588.3141511978,0.0,68482.47237660016,0.0,0.0,157599.18472313968,0.0,447944.9218539725,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,8560.30904707502,447944.9218539725,1.0
 ,6797,45486.904412937045,92110.98143619753,8187.642794328669,8187.642794328668,0.0,46473.06050060952,0.0,65501.14235462935,0.0,0.0,157599.18472313968,0.0,428443.9955969799,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,8187.642794328671,428443.9955969799,1.0
 ,6798,44630.20038363509,90376.1557768611,8033.43606905432,8033.436069054317,0.0,45597.783127952316,0.0,64267.48855243456,0.0,0.0,157599.18472313968,0.0,420374.646800983,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,8033.436069054319,420374.646800983,1.0
 ,6799,59928.48662116998,121355.18540786921,10787.127591810597,10787.127591810597,0.0,61227.736211116935,0.0,86297.02073448477,0.0,0.0,157599.18472313968,0.0,564470.1610152139,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,10787.127591810598,564470.1610152139,1.0
 ,6800,73445.51259992008,157130.27478336633,13967.13553629923,13220.192267985616,0.0,79277.46130403443,0.0,111737.08429039385,746.943268313616,0.0,158346.1279914533,0.0,731620.9575037218,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,13967.135536299234,731620.9575037219,1.0
 ,6801,73445.51259992008,169856.95272205307,15098.395797515828,13220.192267985616,0.0,85698.49454669983,0.0,120787.16638012663,1878.2035295302128,0.0,160224.3315209835,0.0,791948.9461214131,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,15098.39579751583,791948.9461214133,1.0
 ,6802,73445.51259992008,172815.7026886904,15361.395794550257,13220.192267985616,0.0,87191.28252986725,0.0,122891.16635640206,2141.2035265646423,0.0,162365.53504754815,0.0,805974.2428382649,0.0,0.0,0.0,0.0,0.0,0.0,119776.24036897853,15361.39579455026,805974.2428382649,1.0
 ,6803,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,165431.7182367015,0.0,865629.7857229565,0.0,0.0,0.0,0.0,9836.296967336619,0.0,129612.53733631514,16286.375457138964,855793.48875562,1.0
 ,6804,73445.51259992008,176929.58106696012,15727.07387261868,13220.192267985616,0.0,89266.8713009836,0.0,125816.59098094943,2506.881604633062,0.0,167938.59984133457,0.0,825475.1690952574,0.0,0.0,0.0,0.0,0.0,0.0,129612.53733631514,15727.073872618681,825475.1690952574,1.0
 ,6805,73445.51259992008,183221.72389281334,16286.375457138964,13220.192267985616,0.0,92441.46709472075,0.0,130291.00365711171,3066.1831891533493,0.0,171004.78303048792,0.0,875908.5990702384,0.0,0.0,0.0,0.0,19625.643012366974,0.0,149238.18034868213,16286.375457138964,856282.9560578715,1.0
 ,6806,73445.51259992008,178327.89440735726,15851.36839176509,13220.192267985616,0.0,89972.36699165864,0.0,126810.94713412072,2631.176123779474,0.0,173635.9591542674,0.0,832103.5627491121,0.0,0.0,0.0,0.0,0.0,0.0,149238.18034868213,15851.368391765092,832103.5627491121,1.0
 ,6807,73445.51259992008,172795.43727796,15359.594424707557,13220.192267985616,0.0,87181.05795464008,0.0,122876.75539766045,2139.4021567219393,0.0,175775.36131098933,0.0,805878.1791621221,0.0,0.0,0.0,0.0,0.0,0.0,149238.18034868213,15359.59442470756,805878.1791621222,1.0
 ,6808,73445.51259992008,182218.8532675927,16197.231401563795,13220.192267985616,0.0,91935.48543527609,0.0,129577.85121251036,2977.039133578179,0.0,178752.40044456752,0.0,850547.7885685336,0.0,0.0,0.0,0.0,0.0,0.0,149238.18034868213,16197.231401563797,850547.7885685336,1.0
