Informations,Time,NH3-SOEC,H2O wwtp,H2_from_SOEC_HI,H2_pipeline_to_NH3_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_tank,H2_from_tank,H2_stored_tank,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6225,14313.109818867664,20259.172073084676,1800.8152953853046,2576.3597673961794,0.0,0.0,0.0,14406.522363082437,0.0,775.5444720108749,234298.54151651566,0.0,76746.28241841767,0.0,0.0,0.0,0.0,0.0,0.0,93035.6604744518,1800.8152953853046,76746.28241841767,1.0
 ,6226,14313.109818867664,28984.047383207017,2576.3597673961794,2576.3597673961794,0.0,0.0,0.0,20610.878139169436,0.0,0.0,234298.54151651566,0.0,43821.421728187415,0.0,0.0,0.0,0.0,0.0,65620.850913387,27414.8095610648,2576.359767396177,109442.27264157441,1.0
 ,6227,14313.109818867664,28984.047383207017,2576.3597673961794,2576.3597673961794,0.0,0.0,0.0,20610.878139169436,0.0,0.0,234298.54151651566,0.0,80117.16101289363,0.0,0.0,0.0,0.0,0.0,27414.8095610648,0.0,2576.3597673961794,107531.97057395839,1.0
 ,6228,15071.700055901785,30520.192613201114,2712.9060100623215,2712.9060100623215,0.0,0.0,0.0,21703.24808049857,0.0,0.0,234298.54151651566,0.0,111787.74129587703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2712.9060100623215,111787.74129587703,1.0
 ,6229,18940.03260881907,38353.56603285862,3409.2058695874325,3409.205869587433,0.0,0.0,0.0,27273.64695669946,0.0,0.0,234298.54151651566,0.0,140479.4056116491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3409.205869587433,140479.4056116491,1.0
 ,6230,42625.64258446836,86316.92623354844,7672.615665204306,7672.6156652043055,0.0,0.0,0.0,61380.92532163445,0.0,0.0,234298.54151651566,0.0,316157.05515166343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7672.615665204307,316157.05515166343,1.0
 ,6231,67938.91161243805,137576.29601518705,12229.00409023885,12229.00409023885,0.0,0.0,0.0,97832.0327219108,0.0,0.0,234298.54151651566,0.0,503907.15361142886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12229.004090238852,503907.1536114289,1.0
 ,6232,71565.54909433832,152219.15764722656,13530.591790864582,12881.798836980897,0.0,0.0,0.0,108244.73432691666,648.7929538836881,0.0,234947.33447039934,0.0,557684.4260721382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13530.591790864584,557684.4260721384,1.0
 ,6233,71565.54909433832,171803.984101183,15271.465253438491,12881.798836980897,0.0,0.0,0.0,122171.72202750793,2389.6664164575964,0.0,237337.00088685693,0.0,629805.549488833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15271.465253438497,629805.5494888332,1.0
 ,6234,71565.54909433832,171144.06060110408,15212.805386764807,12881.798836980897,0.0,0.0,0.0,121702.44309411845,2331.0065497839114,0.0,239668.00743664085,0.0,627375.3811997923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15212.805386764809,627375.3811997923,1.0
 ,6235,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,242735.31955893754,0.0,667433.9617062391,0.0,0.0,0.0,0.0,9099.829723990766,0.0,9099.829723990766,15949.110959277603,658334.1319822484,1.0
 ,6236,71565.54909433832,169212.74780320938,15041.133138063056,12881.798836980897,0.0,0.0,0.0,120329.06510450445,2159.3343010821613,0.0,244894.6538600197,0.0,611618.4835837536,0.0,0.0,0.0,0.0,0.0,9099.829723990766,0.0,15041.133138063056,620718.3133077446,1.0
 ,6237,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,247961.96598231638,0.0,701064.3551255458,0.0,0.0,0.0,29472.82348387828,13059.420138684829,0.0,13059.420138684829,15949.110959277592,658532.1115029827,1.0
 ,6238,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,251029.27810461307,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,95773.56424037897,15949.110959277592,662014.8477011331,1.0
 ,6239,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222967166,0.0,254096.5902269098,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169402,0.0,178487.708342073,15949.110959277592,662014.8477011332,1.0
 ,6240,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,257163.90234920647,0.0,744728.9918028272,0.0,0.0,0.0,0.0,82714.14410169414,0.0,261201.85244376713,15949.110959277592,662014.8477011331,1.0
 ,6241,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,260231.2144715032,0.0,738692.7673429517,0.0,0.0,0.0,0.0,76965.35890181271,0.0,338167.2113455798,15949.110959277592,661727.408441139,1.0
 ,6242,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,263298.5265937999,0.0,729442.4493395061,0.0,0.0,0.0,0.0,68155.53223186449,0.0,406322.7435774443,15949.110959277592,661286.9171076416,1.0
 ,6243,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,266365.8387160966,0.0,709922.7105017267,0.0,0.0,0.0,0.0,49565.3047673127,0.0,455888.048344757,15949.110959277592,660357.405734414,1.0
 ,6244,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966583,0.0,269433.15083839325,0.0,710314.6731289914,0.0,0.0,0.0,0.0,49938.60250756488,0.0,505826.6508523219,15949.110959277592,660376.0706214266,1.0
 ,6245,71565.54909433832,179427.4982918729,15949.110959277592,12881.798836980897,0.0,0.0,0.0,127592.88767422074,3067.3121222966947,0.0,272500.46296068997,0.0,668845.0271643918,0.0,0.0,0.0,0.0,10443.70158889852,0.0,516270.3524412204,15949.110959277592,658401.3255754933,1.0
 ,6246,71565.54909433832,159222.86189000012,14153.143279111122,12881.798836980897,0.0,0.0,0.0,113225.14623288898,1271.3444421302245,0.0,273771.8074028202,0.0,583475.5669461519,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,14153.143279111124,583475.5669461519,1.0
 ,6247,71565.54909433832,148089.31380802265,13163.494560713125,12881.798836980897,0.0,0.0,0.0,105307.956485705,281.6957237322278,0.0,274053.50312655244,0.0,542476.2761342699,0.0,0.0,0.0,0.0,-1.1087173507327125e-10,0.0,516270.3524412204,13163.494560713129,542476.27613427,1.0
 ,6248,67896.63475393622,137490.68537672082,12221.39425570852,12221.39425570852,0.0,0.0,0.0,97771.15404566815,0.0,0.0,274053.50312655244,0.0,503593.5835096171,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,12221.394255708521,503593.5835096171,1.0
 ,6249,56450.175314566215,114311.60501199657,10161.031556621918,10161.03155662192,0.0,0.0,0.0,81288.25245297534,0.0,0.0,274053.50312655244,0.0,418694.4784440948,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,10161.03155662192,418694.4784440948,1.0
 ,6250,44580.94729017792,90276.4182626103,8024.570512232027,8024.570512232026,0.0,0.0,0.0,64196.564097856215,0.0,0.0,274053.50312655244,0.0,330659.6723604553,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,8024.570512232028,330659.6723604553,1.0
 ,6251,24161.22463379486,48926.47988343459,4349.020434083075,4349.020434083075,0.0,0.0,0.0,34792.1634726646,0.0,0.0,274053.50312655244,0.0,179205.3131853961,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,4349.020434083076,179205.3131853961,1.0
 ,6252,17344.081200375054,35121.76443075949,3121.93461606751,3121.93461606751,0.0,0.0,0.0,24975.47692854008,0.0,0.0,274053.50312655244,0.0,128642.13426825679,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,3121.93461606751,128642.1342682568,1.0
 ,6253,21592.9054798088,43725.63359661282,3886.722986365584,3886.7229863655843,0.0,0.0,0.0,31093.78389092467,0.0,0.0,274053.50312655244,0.0,160155.92950033434,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,3886.722986365584,160155.92950033434,1.0
 ,6254,26095.39091025351,52843.166593263355,4697.170363845632,4697.170363845632,0.0,0.0,0.0,37577.362910765056,0.0,0.0,274053.50312655244,0.0,193551.14534328217,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,4697.170363845632,193551.1453432822,1.0
 ,6255,20377.44579788123,41264.32774070949,3667.9402436186215,3667.940243618622,0.0,0.0,0.0,29343.521948948972,0.0,0.0,274053.50312655244,0.0,151140.78907324746,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,3667.9402436186224,151140.78907324746,1.0
 ,6256,24583.993218813146,49782.586268096624,4425.118779386366,4425.118779386366,0.0,0.0,0.0,35400.95023509093,0.0,0.0,274053.50312655244,0.0,182341.0142035133,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,4425.118779386367,182341.0142035133,1.0
 ,6257,31210.89078897473,63202.05384767383,5617.960342015452,5617.960342015452,0.0,0.0,0.0,44943.682736123614,0.0,0.0,274053.50312655244,0.0,231493.1276624999,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,5617.960342015452,231493.1276624999,1.0
 ,6258,27902.726611206668,56503.0213876935,5022.4907900172,5022.4907900172,0.0,0.0,0.0,40179.9263201376,0.0,0.0,274053.50312655244,0.0,206956.26719573306,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,5022.4907900172,206956.26719573303,1.0
 ,6259,28346.633625475864,57401.93309158862,5102.394052585655,5102.394052585656,0.0,0.0,0.0,40819.15242068524,0.0,0.0,274053.50312655244,0.0,210248.7532647561,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,5102.394052585656,210248.7532647561,1.0
 ,6260,32532.042617156872,65877.38629974266,5855.767671088237,5855.767671088237,0.0,0.0,0.0,46846.141368705896,0.0,0.0,274053.50312655244,0.0,241292.19334411607,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,5855.767671088237,241292.19334411607,1.0
 ,6261,27691.342318697523,56074.96819536249,4984.4416173655545,4984.4416173655545,0.0,0.0,0.0,39875.532938924436,0.0,0.0,274053.50312655244,0.0,205388.4166866745,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,4984.441617365556,205388.41668667452,1.0
 ,6262,22575.842439976303,45716.08094095201,4063.6516391957343,4063.651639195735,0.0,0.0,0.0,32509.213113565875,0.0,0.0,274053.50312655244,0.0,167446.43436745676,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,4063.6516391957352,167446.43436745676,1.0
 ,6263,20039.230929866604,40579.44263297987,3607.061567375989,3607.061567375989,0.0,0.0,0.0,28856.49253900791,0.0,0.0,274053.50312655244,0.0,148632.22825875372,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,3607.0615673759894,148632.22825875372,1.0
 ,6264,14313.109818867664,25095.649213988796,2230.724374576782,2576.3597673961794,0.0,0.0,0.0,17845.794996614255,0.0,345.63539281939757,273707.86773373303,0.0,93051.92771262694,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,2230.7243745767823,93051.92771262694,1.0
 ,6265,14313.109818867664,15887.740811113641,1412.243627654546,2576.3597673961794,0.0,0.0,0.0,11297.949021236367,0.0,1164.116139741634,272543.7515939914,0.0,62008.48763326699,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,1412.2436276545457,62008.48763326698,1.0
 ,6266,14313.109818867664,4680.135128826193,416.0120114512172,2576.3597673961794,0.0,0.0,0.0,3328.0960916097374,0.0,2160.3477559449625,270383.4038380465,0.0,24223.29036495512,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,416.01201145121723,24223.29036495512,1.0
 ,6267,14313.109818867664,2843.203907040492,252.72923618137708,2576.3597673961794,0.0,0.0,0.0,2021.8338894510166,0.0,2323.6305312148024,268059.77330683166,0.0,18030.280854173714,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,252.7292361813771,18030.280854173714,1.0
 ,6268,14313.109818867664,8516.763630024177,757.0456560021491,2576.3597673961794,0.0,0.0,0.0,6056.365248017193,0.0,1819.3141113940303,266240.4591954376,0.0,37158.05706468843,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,757.0456560021489,37158.05706468843,1.0
 ,6269,14313.109818867664,9214.332448423811,819.0517731932276,2576.3597673961794,0.0,0.0,0.0,6552.414185545821,0.0,1757.307994202952,264483.15120123466,0.0,39509.83282827631,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,819.0517731932277,39509.83282827631,1.0
 ,6270,14313.109818867664,9865.396678930134,876.9241492382341,2576.3597673961794,0.0,0.0,0.0,7015.393193905873,0.0,1699.4356181579456,262783.7155830767,0.0,41704.82354095833,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,876.9241492382342,41704.82354095833,1.0
 ,6271,14313.109818867664,8191.231514771015,728.1094679796458,2576.3597673961794,0.0,0.0,0.0,5824.875743837167,0.0,1848.2502994165338,260935.46528366016,0.0,36060.56170834743,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,728.1094679796458,36060.56170834743,1.0
 ,6272,14313.109818867664,2982.7176707204185,265.1304596195928,2576.3597673961794,0.0,0.0,0.0,2121.0436769567423,0.0,2311.229307776899,258624.23597588326,0.0,18500.636006891287,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,265.1304596195927,18500.636006891287,1.0
 ,6273,14313.109818867664,192.44239712188443,17.105990855278616,2576.3597673961794,0.0,0.0,0.0,136.84792684222893,0.0,2559.2537765409006,256064.98219934237,0.0,9093.532952539785,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,17.10599085527858,9093.532952539785,1.0
 ,6274,14313.109818867664,3029.222258613728,269.2642007656647,2576.3597673961794,0.0,0.0,0.0,2154.113606125318,0.0,2307.095566630515,253757.88663271186,0.0,18657.42105779715,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,269.2642007656647,18657.42105779715,1.0
 ,6275,14313.109818867664,4633.630540932885,411.87827030514535,2576.3597673961794,0.0,0.0,0.0,3295.026162441163,0.0,2164.4814970910343,251593.40513562082,0.0,24066.505314049264,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,411.8782703051454,24066.505314049264,1.0
 ,6276,14313.109818867664,9028.314096850576,802.5168086089401,2576.3597673961794,0.0,0.0,0.0,6420.134468871521,0.0,1773.8429587872392,249819.56217683357,0.0,38882.692624652875,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,802.51680860894,38882.692624652875,1.0
 ,6277,14313.109818867664,17933.942678419233,1594.1282380817097,2576.3597673961794,0.0,0.0,0.0,12753.025904653678,0.0,982.2315293144702,248837.33064751912,0.0,68907.02987312476,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,1594.1282380817095,68907.02987312476,1.0
 ,6278,14313.109818867664,26211.75932342821,2329.9341620825076,2576.3597673961794,0.0,0.0,0.0,18639.47329666006,0.0,246.4256053136719,248590.90504220544,0.0,96814.76893436754,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,2329.934162082508,96814.76893436754,1.0
 ,6279,14313.109818867664,39027.09460144017,3469.075075683571,2576.3597673961794,0.0,0.0,0.0,27752.600605468568,892.7153082873912,0.0,249483.62035049283,0.0,143144.7514770487,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,3469.0750756835705,143144.7514770487,1.0
 ,6280,14313.109818867664,53673.13873222503,4770.94566508667,2576.3597673961794,0.0,0.0,0.0,38167.56532069336,2194.5858976904906,0.0,251678.20624818333,0.0,197078.80898866398,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,4770.94566508667,197078.80898866398,1.0
 ,6281,14313.109818867664,65062.14107229756,5783.301428648672,2576.3597673961794,0.0,0.0,0.0,46266.41142918938,3206.9416612524938,0.0,254885.14790943582,0.0,239018.8101059811,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,5783.301428648674,239018.81010598113,1.0
 ,6282,20461.460424224293,71387.55492358757,6345.560437652228,3683.0628763603727,0.0,0.0,0.0,50764.48350121782,2662.4975612918556,0.0,257547.64547072767,0.0,262066.21258914226,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,6345.560437652229,262066.21258914223,1.0
 ,6283,14313.109818867664,72065.84531507113,6405.852916895212,2576.3597673961794,0.0,0.0,0.0,51246.823335161695,3829.4931494990337,0.0,261377.1386202267,0.0,264809.9509799948,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,6405.852916895213,264809.9509799948,1.0
 ,6284,14313.109818867664,67829.56220166099,6029.294417925421,2576.3597673961794,0.0,0.0,0.0,48234.35534340337,3452.934650529243,0.0,264830.07327075594,0.0,249209.8384148619,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,6029.294417925422,249209.8384148619,1.0
 ,6285,14313.109818867664,55163.28857111302,4903.40342854338,2576.3597673961794,0.0,0.0,0.0,39227.22742834704,2327.043661147201,0.0,267157.1169319031,0.0,202566.28577036902,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,4903.403428543381,202566.28577036905,1.0
 ,6286,18316.4489459171,37090.80911548213,3296.9608102650786,3296.9608102650786,0.0,0.0,0.0,26375.68648212063,0.0,0.0,267157.1169319031,0.0,135854.24660992628,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,3296.960810265079,135854.24660992628,1.0
 ,6287,14670.069900134415,29706.891547772193,2640.612582024195,2640.6125820241946,0.0,0.0,0.0,21124.90065619356,0.0,0.0,267157.1169319031,0.0,108808.82532866571,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,2640.6125820241946,108808.82532866571,1.0
 ,6288,14313.109818867664,19259.323433378537,1711.9398607447588,2576.3597673961794,0.0,0.0,0.0,13695.51888595807,0.0,864.4199066514209,266292.69702525175,0.0,73375.40382394173,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,1711.9398607447588,73375.40382394173,1.0
 ,6289,14313.109818867664,18794.277554445445,1670.6024492840397,2576.3597673961794,0.0,0.0,0.0,13364.819594272318,0.0,905.7573181121397,265386.9397071396,0.0,71807.55331488313,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,1670.6024492840395,71807.55331488313,1.0
 ,6290,14313.109818867664,22421.63541012354,1993.0342586776483,2576.3597673961794,0.0,0.0,0.0,15944.274069421186,0.0,583.3255087185316,264803.61419842107,0.0,84036.7872855401,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,1993.034258677648,84036.78728554008,1.0
 ,6291,14313.109818867664,24793.369392682293,2203.855057127315,2576.3597673961794,0.0,0.0,0.0,17630.84045701852,0.0,372.5047102688645,264431.1094881522,0.0,92032.82488173887,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,2203.855057127315,92032.82488173887,1.0
 ,6292,14313.109818867664,24607.351041109057,2187.3200925430274,2576.3597673961794,0.0,0.0,0.0,17498.56074034422,0.0,389.03967485314934,264042.06981329905,0.0,91405.68467811543,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,2187.3200925430274,91405.68467811543,1.0
 ,6293,14313.109818867664,21421.7867704174,1904.158824037102,2576.3597673961794,0.0,0.0,0.0,15233.270592296816,0.0,672.2009433590774,263369.86886994,0.0,80665.90869106413,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,1904.1588240371022,80665.90869106413,1.0
 ,6294,14313.109818867664,15887.740811113641,1412.243627654546,2576.3597673961794,0.0,0.0,0.0,11297.949021236367,0.0,1164.116139741634,262205.7527301983,0.0,62008.48763326699,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,1412.2436276545457,62008.48763326698,1.0
 ,6295,14313.109818867664,8935.304921063956,794.2493263167962,2576.3597673961794,0.0,0.0,0.0,6353.99461053437,0.0,1782.1104410793832,260423.64228911893,0.0,38569.122522841164,0.0,0.0,0.0,0.0,0.0,0.0,516270.3524412204,794.2493263167963,38569.122522841164,1.0
 ,6296,14313.109818867664,122.68551528191531,10.90537913617025,2576.3597673961794,0.0,0.0,0.0,87.243033089362,0.0,2565.454388260009,257858.18790085893,0.0,8858.355376180998,0.0,0.0,0.0,0.0,-1.1747639897900323e-11,0.0,516270.3524412204,10.905379136171076,8858.35537618101,1.0
 ,6297,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,255281.82813346275,0.0,1803.0280854173714,0.0,0.0,0.0,0.0,0.0,6991.270218646895,509279.0822225735,0.0,8794.298304064267,1.0
 ,6298,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,252705.46836606658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,500389.8877034873,0.0,8889.194519086233,1.0
 ,6299,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,250129.1085986704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,491500.6931844011,0.0,8889.194519086233,1.0
 ,6300,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,247552.74883127422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,482611.49866531487,0.0,8889.194519086233,1.0
 ,6301,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,244976.38906387804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,473722.30414622865,0.0,8889.194519086233,1.0
 ,6302,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,242400.02929648187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,464833.10962714243,0.0,8889.194519086233,1.0
 ,6303,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,239823.6695290857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,455943.9151080562,0.0,8889.194519086233,1.0
 ,6304,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,237247.3097616895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,447054.7205889693,0.0,8889.194519086233,1.0
 ,6305,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,234670.94999429333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,438165.5260698831,0.0,8889.194519086233,1.0
 ,6306,14313.109818867664,0.0,0.0,2576.3597673961794,0.0,0.0,0.0,0.0,0.0,2576.3597673961794,232094.59022689715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8889.194519086233,429276.33155079687,0.0,8889.194519086233,1.0
