Informations,Time,MeOH biogas H2,Biogas,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,SP237-HH100,SP237-HH150,SP277-HH100,SP277-HH150,SP321-HH100,SP321-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,6465,52101.06288778051,65482.21018682795,32670.12462540857,2904.011077814095,1977.2112274405633,0.0,0.0,0.0,926.7998503735316,0.0,130120.87901727426,102277.74875273605,24128.39697974751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904.011077814095,126406.14573248356,1.0
 ,6466,52101.06288778051,65482.21018682795,33020.590719288906,2935.1636194923476,1977.2112274405633,0.0,0.0,0.0,957.9523920517842,0.0,131078.83140932606,104041.15821399011,23740.936873406245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2935.1636194923485,127782.09508739636,1.0
 ,6467,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,132235.5153881754,103649.28944482254,33804.67190964042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894.264699943029,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6468,52101.06288778051,65482.21018682795,33713.20617935359,2996.7294381647635,1977.2112274405633,0.0,0.0,0.0,1019.5182107242001,0.0,133255.0335988996,99338.73298397927,31162.608878267685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2996.729438164764,130501.34186224695,1.0
 ,6469,52101.06288778051,65482.21018682795,34310.51846215525,3049.8238633026886,1977.2112274405633,0.0,0.0,0.0,1072.612635862125,0.0,134327.64623476172,89737.94813937377,43108.47492916818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.823863302689,132846.42306854198,1.0
 ,6470,52101.06288778051,65482.21018682795,33384.843375222175,2967.5416333530825,1977.2112274405633,0.0,0.0,0.0,990.330405912519,0.0,135317.97664067423,79157.49137184935,50054.67987899964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2967.5416333530825,129212.171250849,1.0
 ,6471,52101.06288778051,65482.21018682795,27481.921773361355,2442.837490965454,1977.2112274405633,0.0,0.0,0.0,465.6262635248908,0.0,135783.60290419913,55449.430837211294,50587.542264643154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.8374909654544,106036.97310185444,1.0
 ,6472,44560.83878904438,56005.42580043828,19024.46113548441,1691.0632120430587,1691.0632120430587,0.0,0.0,0.0,0.0,0.0,135783.60290419913,26843.010687978618,46258.481225120246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1691.0632120430591,73101.49191309887,1.0
 ,6473,52101.06288778051,65482.21018682795,15601.003419419994,1386.7558595039995,1977.2112274405633,0.0,0.0,0.0,0.0,590.4553679365638,135193.14753626255,11756.06307502713,48190.7925640942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1386.7558595039995,59946.85563912133,1.0
 ,6474,52101.06288778051,65482.21018682795,13276.304978962105,1180.115998129965,1977.2112274405633,0.0,0.0,0.0,0.0,797.0952293105984,134396.05230695195,0.0,51014.2018816619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.1159981299652,51014.2018816619,1.0
 ,6475,52101.06288778051,65482.21018682795,17042.282458024958,1514.8695518244408,1977.2112274405633,0.0,0.0,0.0,0.0,462.34167561612276,133933.71063133582,0.0,65484.970344960915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.869551824441,65484.97034496092,1.0
 ,6476,38803.73060141632,48769.71605642488,16566.565729008424,1472.5836203563044,1472.5836203563044,0.0,0.0,0.0,0.0,0.0,133933.71063133582,0.0,63657.02881371488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.5836203563047,63657.02881371489,1.0
 ,6477,51686.468235228065,64961.13494045057,22066.622462530922,1961.4775522249709,1961.4775522249709,0.0,0.0,0.0,0.0,0.0,133933.71063133582,0.0,84790.99681227507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1961.4775522249709,84790.99681227507,1.0
 ,6478,52101.06288778051,65482.21018682795,25224.47855523684,2242.175871576608,1977.2112274405633,0.0,0.0,0.0,264.9646441360444,0.0,134198.67527547423,0.0,97174.12561398545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2242.175871576608,97174.12561398545,1.0
 ,6479,52101.06288778051,65482.21018682795,31448.26933364711,2795.40171854641,1977.2112274405633,0.0,0.0,0.0,818.190491105846,0.0,135016.8657665801,0.0,121609.07397617852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795.4017185464095,121609.07397617851,1.0
 ,6480,52101.06288778051,65482.21018682795,34638.54641804908,3078.981903826585,1977.2112274405633,0.0,0.0,0.0,1101.7706763860215,0.0,136118.63644296612,0.0,134134.27904715648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3078.981903826585,134134.27904715648,1.0
 ,6481,52101.06288778051,65482.21018682795,34986.56502688758,3109.9168912788964,1977.2112274405633,0.0,0.0,0.0,1132.705663838333,0.0,137251.34210680446,0.0,135500.61943982358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3109.9168912788964,135500.61943982358,1.0
 ,6482,52101.06288778051,65482.21018682795,32758.714630523955,2911.8857449354628,1977.2112274405633,0.0,0.0,0.0,934.6745174948995,0.0,138186.01662429934,0.0,126753.95501423352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.885744935463,126753.95501423354,1.0
 ,6483,52101.06288778051,65482.21018682795,34808.716179409326,3094.1081048363844,1977.2112274405633,0.0,0.0,0.0,1116.8968773958213,0.0,139302.91350169518,0.0,134802.37498413242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3094.108104836385,134802.37498413242,1.0
 ,6484,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,140459.59748054453,0.0,140323.4241633747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3763.7275088547613,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6485,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,141616.28145939388,0.0,152102.70442853734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15543.007774017402,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6486,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,142772.96543824323,0.0,137545.37306557051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.6764110505756,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6487,52101.06288778051,65482.21018682795,35127.75476150168,3122.4670899112607,1977.2112274405633,0.0,0.0,0.0,1145.2558624706974,0.0,143918.22130071395,10384.522382940631,125670.41579885207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122.467089911261,136054.9381817927,1.0
 ,6488,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,145074.9052795633,28802.35453381647,112155.5315171165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4398.189396413029,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6489,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,146231.58925841266,54861.62768345995,94535.03305634994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12836.964085289954,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6490,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,147388.273237262,54861.62768345995,110880.68238038072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29182.61340932073,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6491,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,148544.95721611136,53294.15260678966,102483.68415306242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19218.140105332146,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6492,52101.06288778051,65482.21018682795,31410.443930739173,2792.0394605101487,1977.2112274405633,0.0,0.0,0.0,814.8282330695855,0.0,149359.78544918096,37031.59868633546,84428.97065661526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2792.039460510149,121460.56934295071,1.0
 ,6493,52101.06288778051,65482.21018682795,26258.353454125514,2334.075862588935,1977.2112274405633,0.0,0.0,0.0,356.8646351483715,0.0,149716.65008432933,18809.70092004341,82423.47498447339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2334.0758625889353,101233.1759045168,1.0
 ,6494,52101.06288778051,65482.21018682795,32388.01502505924,2878.934668894155,1977.2112274405633,0.0,0.0,0.0,901.7234414535918,0.0,150618.37352578292,11951.997459610917,113346.57030914562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2878.9346688941555,125298.56776875655,1.0
 ,6495,52101.06288778051,65482.21018682795,27457.598422950785,2440.675415373403,1977.2112274405633,0.0,0.0,0.0,463.4641879328399,0.0,151081.83771371577,7249.572229600064,98691.90604724523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440.675415373403,105941.47827684527,1.0
 ,6496,52101.06288778051,65482.21018682795,35079.59967432279,3118.1866377175816,1977.2112274405633,0.0,0.0,0.0,1140.9754102770182,0.0,152222.8131239928,2155.2782304216407,133710.60040382412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3118.1866377175825,135865.87863424578,1.0
 ,6497,52101.06288778051,65482.21018682795,34886.7948908288,3101.048434740338,1977.2112274405633,0.0,0.0,0.0,1123.8372072997747,0.0,153346.65033129256,195.93438458378552,134912.9819582877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101.048434740339,135108.91634287153,1.0
 ,6498,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,154503.33431014192,0.0,148047.0061220315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11487.309467511572,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6499,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,155660.01828899127,0.0,138972.9931002263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413.2964457063645,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6500,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,156816.70226784062,0.0,145034.82634655747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8475.129692037532,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6501,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,157973.38624668997,0.0,152895.4761351604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16335.779480640456,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6502,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,159130.07022553933,0.0,138967.7965366558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408.099882135866,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6503,52101.06288778051,65482.21018682795,33801.94916546692,3004.6177035970595,1977.2112274405633,0.0,0.0,0.0,1027.4064761564964,0.0,160157.47670169582,0.0,130849.75175589377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3004.61770359706,130849.75175589377,1.0
 ,6504,52101.06288778051,65482.21018682795,31852.46633178298,2831.3303406029318,1977.2112274405633,0.0,0.0,0.0,854.1191131623688,0.0,161011.59581485818,0.0,123195.97384624876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2831.330340602932,123195.97384624876,1.0
 ,6505,52101.06288778051,65482.21018682795,32736.77001055199,2909.935112049066,1977.2112274405633,0.0,0.0,0.0,932.7238846085024,0.0,161944.3196994667,0.0,126667.79921707802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909.9351120490655,126667.799217078,1.0
 ,6506,52101.06288778051,65482.21018682795,31999.981401456447,2844.442791240573,1977.2112274405633,0.0,0.0,0.0,867.2315638000094,0.0,162811.5512632667,0.0,123775.12620506842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844.442791240573,123775.12620506842,1.0
 ,6507,52101.06288778051,65482.21018682795,31751.057144664035,2822.316190636803,1977.2112274405633,0.0,0.0,0.0,845.1049631962396,0.0,163656.65622646295,0.0,122797.83574377603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2822.316190636803,122797.83574377603,1.0
 ,6508,52101.06288778051,65482.21018682795,31486.19432081491,2798.772828516881,1977.2112274405633,0.0,0.0,0.0,821.5616010763173,0.0,164478.21782753925,0.0,121757.96958274304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2798.772828516881,121757.96958274304,1.0
 ,6509,52101.06288778051,65482.21018682795,28522.012517027684,2535.290001513572,1977.2112274405633,0.0,0.0,0.0,558.0787740730079,0.0,165036.29660161227,0.0,110120.42714430751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2535.290001513572,110120.42714430751,1.0
 ,6510,52101.06288778051,65482.21018682795,25909.44544440178,2303.0618172801583,1977.2112274405633,0.0,0.0,0.0,325.85058983959516,0.0,165362.14719145186,0.0,99863.3436745631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2303.061817280159,99863.3436745631,1.0
 ,6511,52101.06288778051,65482.21018682795,22577.90853780523,2006.925203360465,1977.2112274405633,0.0,0.0,0.0,29.713975919901657,0.0,165391.86116737177,3134.9501533405682,83648.59454054075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006.9252033604653,86783.54469388133,1.0
 ,6512,52101.06288778051,65482.21018682795,16185.927073428775,1438.749073193669,1977.2112274405633,0.0,0.0,0.0,0.0,538.4621542468944,164853.39901312487,7249.572229600064,54944.85255005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.749073193669,62194.42477965007,1.0
 ,6513,52101.06288778051,65482.21018682795,13365.11569105088,1188.010283648967,1977.2112274405633,0.0,0.0,0.0,0.0,789.2009437915963,164064.19806933327,10580.456767524418,40775.0002753386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.0102836489673,51355.45704286302,1.0
 ,6514,49666.889426024936,62422.86649172532,21204.39904820913,1884.8354709519226,1884.8354709519226,0.0,0.0,0.0,0.0,0.0,164064.19806933327,31545.43591798947,49932.467424754126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1884.8354709519226,81477.9033427436,1.0
 ,6515,52101.06288778051,65482.21018682795,18015.539562185186,1601.381294416461,1977.2112274405633,0.0,0.0,0.0,0.0,375.8299330241023,163688.36813630917,51530.74314553559,17693.967622161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1601.381294416461,69224.71076769658,1.0
 ,6516,52101.06288778051,65482.21018682795,12734.526141167842,1131.9578792149193,1977.2112274405633,0.0,0.0,0.0,0.0,845.2533482256404,162843.11478808353,26059.273149643475,22873.143547793967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1131.9578792149193,48932.41669743744,1.0
 ,6517,52101.06288778051,65482.21018682795,13867.231418620491,1232.642792766266,1977.2112274405633,0.0,0.0,0.0,0.0,744.5684346742974,162098.54635340924,12931.669382529844,40353.1673435194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1232.642792766266,53284.836726049245,1.0
 ,6518,52101.06288778051,65482.21018682795,15177.91205912504,1349.1477385888925,1977.2112274405633,0.0,0.0,0.0,0.0,628.0634888516709,161470.48286455756,9600.78484460549,48720.34224258248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1349.1477385888927,58321.127087187975,1.0
 ,6519,36225.72675404229,45529.601931309975,15465.932632004096,1374.749567289253,1374.749567289253,0.0,0.0,0.0,0.0,0.0,161470.48286455756,6465.834691264922,52962.011447210825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1374.749567289253,59427.84613847575,1.0
 ,6520,52101.06288778051,65482.21018682795,13953.839657690927,1240.3413029058602,1977.2112274405633,0.0,0.0,0.0,0.0,736.8699245347032,160733.61294002287,3330.884537924354,50286.74434675305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.3413029058604,53617.628884677404,1.0
 ,6521,52101.06288778051,65482.21018682795,13093.43915591001,1163.861258303112,1977.2112274405633,0.0,0.0,0.0,0.0,813.3499691374514,159920.2629708854,979.6719229189276,49331.8680336653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1163.8612583031122,50311.53995658422,1.0
 ,6522,52101.06288778051,65482.21018682795,11829.412124613926,1051.5032999656823,1977.2112274405633,0.0,0.0,0.0,0.0,925.707927474881,158994.55504341054,0.0,45454.51608882901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.5032999656823,45454.51608882902,1.0
 ,6523,52101.06288778051,65482.21018682795,12506.883190044371,1111.7229502261664,1977.2112274405633,0.0,0.0,0.0,0.0,865.4882772143969,158129.06676619616,0.0,48057.69865774551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1111.7229502261664,48057.6986577455,1.0
 ,6524,52101.06288778051,65482.21018682795,9152.72373641713,813.5754432370783,1977.2112274405633,0.0,0.0,0.0,0.0,1163.635784203485,156965.4309819927,0.0,35169.34095718282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813.5754432370782,35169.34095718282,1.0
 ,6525,52101.06288778051,65482.21018682795,6015.796974791051,534.7375088703157,1977.2112274405633,0.0,0.0,0.0,0.0,1442.4737185702477,155522.95726342243,0.0,23115.699875634615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.7375088703157,23115.69987563462,1.0
 ,6526,52101.06288778051,65482.21018682795,7219.412143203763,641.7255238403345,1977.2112274405633,0.0,0.0,0.0,0.0,1335.4857036002288,154187.4715598222,0.0,27740.591160260465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.7255238403345,27740.591160260465,1.0
 ,6527,52101.06288778051,65482.21018682795,7145.18561586363,635.1276102989893,1977.2112274405633,0.0,0.0,0.0,0.0,1342.083617141574,152845.38794268062,0.0,27455.375728955998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.1276102989893,27455.375728955998,1.0
 ,6528,52101.06288778051,65482.21018682795,11020.009060399932,979.5563609244385,1977.2112274405633,0.0,0.0,0.0,0.0,997.6548665161248,151847.7330761645,0.0,42344.384814586745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.5563609244385,42344.384814586745,1.0
 ,6529,32517.555883839923,40869.05930755837,13882.79473511952,1234.0261986772907,1234.0261986772907,0.0,0.0,0.0,0.0,0.0,151847.7330761645,0.0,53344.638769696765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0261986772907,53344.638769696765,1.0
 ,6530,52101.06288778051,65482.21018682795,24562.418094926583,2183.326052882363,1977.2112274405633,0.0,0.0,0.0,206.11482544179935,0.0,152053.8479016063,0.0,94574.8394656707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2183.326052882363,94574.8394656707,1.0
 ,6531,52101.06288778051,65482.21018682795,28134.178556960236,2500.815871729799,1977.2112274405633,0.0,0.0,0.0,523.604644289235,0.0,152577.45254589553,0.0,108597.7694707516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.815871729799,108597.7694707516,1.0
 ,6532,52101.06288778051,65482.21018682795,24830.661230463418,2207.169887152304,1977.2112274405633,0.0,0.0,0.0,229.95865971174047,0.0,152807.41120560726,0.0,95627.97691818474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2207.169887152304,95627.97691818472,1.0
 ,6533,52101.06288778051,65482.21018682795,28563.266050810667,2538.9569822942817,1977.2112274405633,0.0,0.0,0.0,561.7457548537183,0.0,153369.15696046097,0.0,110282.3908098025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2538.9569822942817,110282.3908098025,1.0
 ,6534,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,154525.84093931018,0.0,142847.6541798545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6287.957525334554,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6535,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,155682.52491815953,1567.4750766702841,153926.94116006128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18934.719582211626,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6536,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,156839.20889700888,10776.391152108203,154197.6534133474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28414.34791093567,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6537,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,157995.89287585823,43889.30214676796,162418.4432989512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69748.04879119922,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6538,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,159152.5768547076,106588.30521357933,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132973.65585653525,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6539,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,160309.26083355694,133039.44713239037,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159424.7977753463,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6540,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,161465.9448124063,135782.52851656335,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162167.87915951927,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
 ,6541,52101.06288778051,65482.21018682795,35256.321070761616,3133.8952062899216,1977.2112274405633,0.0,0.0,0.0,1156.6839788493583,0.0,162622.62879125564,134215.0534398931,162945.04729747586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160600.404082849,0.0,0.0,0.0,3133.8952062899216,136559.69665451994,1.0
