Informations,Time,Biomass bamboo 2,Biochar,DME-B2,H2O sea,H2_from_SOEC_HI,H2_pipeline_to_Bamboo-2,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_tracking,SP198-HH100,SP198-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
 ,5850,14068.428192265406,0.0,9135.342981990523,8869.614410448456,788.4101698176405,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6307.281358541124,0.0,466.4446354008378,30056.62031063671,14338.172225548524,6550.363844983064,7779.323371260547,0.0,0.0,0.0,0.0,8780.098244746141,788.4101698176407,28667.859441792134,1.0
 ,5851,7034.214096132703,0.0,4567.671490995262,5557.585603984224,494.00760924304217,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3952.0608739443373,0.0,133.41979336619704,29923.200517270514,0.0,8852.463179423557,8902.291627894527,0.0,0.0,0.0,0.0,8780.098244746141,494.00760924304217,17754.754807318084,1.0
 ,5852,7034.214096132703,0.0,4567.671490995262,4178.037333938977,371.3810963501313,627.4274026092392,0.0,7034.214096132703,959.2110131090049,2971.0487708010505,0.0,256.0463062591116,29667.154211011402,0.0,6418.035012719011,7133.581102838718,0.0,0.0,0.0,0.0,8780.098244746141,371.3810963501313,13551.616115557728,1.0
 ,5853,14068.428192265406,0.0,9135.342981990523,6529.0936987969035,580.3638843375026,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4642.91107470002,0.0,674.4909208809758,28992.663290130426,0.0,6210.956254494073,6984.828376564857,0.0,0.0,0.0,8780.098244746141,0.0,580.3638843375027,21975.882875805073,1.0
 ,5854,7034.214096132703,0.0,4567.671490995262,6026.885258253479,535.723134066976,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4285.785072535808,0.0,91.70426854226321,28900.95902158816,0.0,9106.522387013498,10078.071141949444,0.0,0.0,0.0,0.0,0.0,535.7231340669762,19184.593528962945,1.0
 ,5855,14068.428192265406,0.0,9135.342981990523,7929.1257434653835,704.811177196923,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5638.489417575384,0.0,550.0436280215553,28350.915393566607,0.0,11275.48951568163,14526.936079979829,0.0,0.0,0.0,0.0,0.0,704.811177196923,25802.425595661458,1.0
 ,5856,14068.428192265406,0.0,9135.342981990523,4672.67838891794,415.3491901260391,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3322.793521008313,0.0,839.5056150924393,27511.409778474168,0.0,7295.967550673068,8584.877067520962,0.0,0.0,0.0,0.0,0.0,415.34919012603916,15880.84461819403,1.0
 ,5857,14068.428192265406,0.0,9135.342981990523,8833.204719010078,785.173752800896,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6281.390022407168,0.0,469.68105241758235,27041.728726056586,0.0,13462.148004979286,15094.780209422974,0.0,0.0,0.0,0.0,0.0,785.173752800896,28556.928214402258,1.0
 ,5858,9263.068501624966,0.0,6014.979546509718,9295.126359647573,826.2334541908954,826.2334541908953,0.0,9263.068501624966,1263.1457047670406,6609.867633527163,0.0,0.0,27041.728726056586,0.0,13215.784089111883,16186.83846551611,0.0,0.0,0.0,0.0,0.0,826.2334541908953,29402.622554627993,1.0
 ,5859,14068.428192265406,0.0,9135.342981990523,6094.786162178931,541.7587699714605,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4334.070159771684,0.0,713.0960352470178,26328.63269080957,0.0,9167.07513486359,11046.576341513368,0.0,0.0,0.0,0.0,0.0,541.7587699714607,20213.65147637696,1.0
 ,5860,14068.428192265406,0.0,9135.342981990523,6275.57504450688,557.828892845056,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4462.631142760448,0.0,697.0259123734223,25631.606778436148,0.0,9636.155086232802,11128.314917376829,0.0,0.0,0.0,0.0,0.0,557.828892845056,20764.470003609633,1.0
 ,5861,14068.428192265406,0.0,9135.342981990523,7098.136558354866,630.9454718537659,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5047.563774830127,0.0,623.9093333647124,25007.697445071433,0.0,10535.11860803452,12735.490687891466,0.0,0.0,0.0,0.0,0.0,630.9454718537659,23270.609295925984,1.0
 ,5862,8858.203727183489,0.0,5752.080342326941,8888.860419117866,790.1209261438104,790.1209261438105,0.0,8858.203727183489,1207.9368718886576,6320.967409150483,0.0,0.0,25007.697445071433,4910.332953954974,10377.90744971522,12829.269539896024,0.0,0.0,0.0,0.0,0.0,790.1209261438106,28117.50994356622,1.0
 ,5863,14068.428192265406,0.0,9135.342981990523,10588.0855641016,941.1631612534757,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,7529.305290027805,0.0,313.69164396500264,24694.00580110643,16695.132043446913,7607.960414128832,9600.518971609108,0.0,0.0,0.0,0.0,0.0,941.1631612534756,33903.61142918485,1.0
 ,5864,14068.428192265406,0.0,9135.342981990523,16444.579051351906,1461.7403601201695,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,11693.922880961356,206.88555490169128,0.0,24900.89135600812,36827.497154662306,6833.275003750847,8280.583224659167,0.0,0.0,0.0,0.0,0.0,1461.7403601201697,51941.35538307232,1.0
 ,5865,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,25433.482116369058,57549.102220352295,5813.02719521812,6675.281594699205,0.0,6626.041468319858,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5866,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609376,0.0,25966.072876729995,67369.76812826225,5570.760416683266,6037.539885174854,0.0,15566.69888817061,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5867,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,26498.663637090933,70217.76124155613,10847.533005230738,11934.540228363041,0.0,29588.46493320015,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5868,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,27031.25439745187,70512.38121879342,13642.582443158368,14678.566318538165,0.0,35422.160438540195,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5869,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,27563.845157812808,72280.10108221721,15254.227123373901,16520.243295425862,0.0,40643.20195906721,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5870,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,28096.435918173745,70708.79453695162,16369.180971210359,17811.723795130114,0.0,41478.329761342335,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5871,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,28629.026678534683,67075.14815102496,14139.398715980178,15682.309717413153,0.0,33485.48704246853,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5872,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,29161.61743889562,58629.37547022239,10153.193792909156,11178.598939235435,0.0,7330.695503433777,8780.098244746141,0.0,8780.098244746141,1787.4455655794152,63850.37445418707,1.0
 ,5873,14068.428192265406,0.0,9135.342981990523,18322.856312060627,1628.6983388498336,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,13029.586710798669,373.84353363135546,0.0,29535.460972526977,44291.20324467387,6374.470773869042,7155.263108599584,0.0,0.0,0.0,0.0,8780.098244746141,1628.6983388498336,57820.93712714249,1.0
 ,5874,9960.053400594523,0.0,6467.567143243196,9994.523401303015,888.4020801158235,888.4020801158237,0.0,9960.053400594523,1358.1891000810713,7107.216640926588,0.0,0.0,29535.460972526977,19935.951793057196,5346.6253192260965,6332.3991464204455,0.0,0.0,0.0,0.0,8780.098244746141,888.4020801158235,31614.976258703737,1.0
 ,5875,14068.428192265406,0.0,9135.342981990523,3538.919999422545,314.57066661533736,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,2516.565332922699,0.0,940.2841386031411,28595.176833923833,0.0,5561.641778789221,6864.924466209713,0.0,0.0,0.0,0.0,8780.098244746141,314.5706666153373,12426.566244998934,1.0
 ,5876,7034.214096132703,0.0,4567.671490995262,5775.090454205809,513.341373707183,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4106.730989657464,0.0,114.08602890205611,28481.090805021777,0.0,8143.953232317565,10273.484477413132,0.0,0.0,0.0,0.0,8780.098244746141,513.341373707183,18417.437709730697,1.0
 ,5877,14068.428192265406,0.0,9135.342981990523,7878.598634146838,700.3198785908301,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,5602.5590287266405,0.0,554.5349266276482,27926.555878394127,0.0,11401.371699367377,14247.110425977802,0.0,0.0,0.0,0.0,8780.098244746141,700.3198785908303,25648.482125345185,1.0
 ,5878,14068.428192265406,0.0,9135.342981990523,13111.665197689179,1165.4813509057049,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,9323.850807245639,0.0,89.37345431277345,27837.182424081355,0.0,15078.22402133408,18173.010323974897,0.0,0.0,0.0,8780.098244746141,0.0,1165.481350905705,42031.33259005512,1.0
 ,5879,14068.428192265406,0.0,9135.342981990523,9305.97613869357,827.1978789949841,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6617.583031959873,0.0,427.6569262234942,27409.52549785786,0.0,13485.906329609848,16511.43820771309,0.0,0.0,0.0,0.0,0.0,827.1978789949842,29997.344537322937,1.0
 ,5880,11002.111280085795,0.0,7144.228103951815,11040.187660639822,981.3500142790953,981.3500142790954,0.0,11002.111280085795,1500.287901829881,7850.800114232762,0.0,0.0,27409.52549785786,0.0,15823.791849626457,19098.860964139247,0.0,0.0,0.0,0.0,0.0,981.350014279095,34922.65281376569,1.0
 ,5881,14068.428192265406,0.0,9135.342981990523,14589.394242470025,1296.8350437751135,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10374.680350200908,41.9802385566353,0.0,27451.505736414503,0.0,21379.049943003032,24755.010126244066,0.0,0.0,0.0,0.0,0.0,1296.8350437751137,46134.0600692471,1.0
 ,5882,14068.428192265406,0.0,9135.342981990523,18421.726547325878,1637.4868042067449,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,13099.894433653959,382.6319989882665,0.0,27834.137735402768,0.0,27281.17901189596,30849.252161976434,0.0,0.0,0.0,0.0,0.0,1637.4868042067449,58130.43117387239,1.0
 ,5883,14068.428192265406,0.0,9135.342981990523,17698.965232497427,1573.2413539997713,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,12585.93083199817,318.38654878129313,0.0,28152.524284184063,0.0,25891.539632925433,29976.427781798822,0.0,0.0,0.0,0.0,0.0,1573.2413539997715,55867.96741472426,1.0
 ,5884,14068.428192265406,0.0,9135.342981990523,15455.576250988448,1373.8290000878621,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,10990.632000702897,118.97419486938352,0.0,28271.498479053447,0.0,22835.974594361975,26009.499828272597,0.0,0.0,0.0,0.0,0.0,1373.8290000878621,48845.47442263457,1.0
 ,5885,14068.428192265406,0.0,9135.342981990523,9086.198529247808,807.662091488694,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6461.296731909552,0.0,447.19271372978426,27824.305765323665,0.0,13187.37937376289,16140.357731981172,0.0,0.0,0.0,0.0,0.0,807.6620914886942,29327.737105744058,1.0
 ,5886,14068.428192265406,0.0,9135.342981990523,8492.327417536877,754.8735482255001,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,6038.988385804001,0.0,499.98125699297816,27324.324508330687,3142.6130905311834,11468.755998784909,12906.991206822684,0.0,0.0,0.0,0.0,0.0,754.8735482255001,27518.360296138773,1.0
 ,5887,14068.428192265406,0.0,9135.342981990523,15534.423337909582,1380.8376300364073,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,11046.701040291258,125.98282481792869,0.0,27450.307333148616,15418.445475418619,16458.594642129294,17215.249779315258,0.0,0.0,0.0,0.0,0.0,1380.837630036407,49092.28989686316,1.0
 ,5888,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,27982.898093509553,33979.50404136842,15972.229688357425,18605.953165600302,0.0,5146.31735337638,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5889,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,28515.48885387049,45862.50978993946,12638.264312171528,16246.260202662355,0.0,11335.664762823584,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5890,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,29048.07961423143,54504.695788900215,13622.761717642794,17666.5963930287,0.0,22382.684357621943,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5891,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,29580.670374592366,60298.88867456708,16769.633819826908,18884.30458164763,0.0,32541.457534091856,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5892,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609339,0.0,30113.2611349533,64423.56835588926,18249.428067538975,20407.15636377581,0.0,39668.783245254286,0.0,0.0,0.0,1787.4455655794152,63411.36954194976,1.0
 ,5893,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,30645.851895314237,67664.38810549954,13202.45788901594,14842.443719565288,0.0,32297.920172131006,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5894,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,31178.442655675175,70414.17455971433,12847.302400368748,14386.688591529311,0.0,34236.79600966263,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5895,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,31711.033416036113,68646.45469629053,15644.139323353778,17160.686456617455,0.0,38039.910934312,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5896,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,532.5907603609369,0.0,32243.62417639705,62557.64183338637,14457.719357863973,15780.04511782629,0.0,29384.036767126865,0.0,0.0,0.0,1787.4455655794152,63411.36954194977,1.0
 ,5897,14068.428192265406,0.0,9135.342981990523,20108.76261276842,1787.4455655794152,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,14299.564524635322,1309.0552854160164,776.4645250550795,32776.214936757984,48612.29624415424,11648.67528836011,13099.377819970645,0.0,0.0,8780.098244746141,0.0,8780.098244746141,1787.4455655794152,64580.25110773885,1.0
 ,5898,11496.728781069256,0.0,7465.408299395621,11536.51694618142,1025.468172993904,1025.4681729939039,0.0,11496.728781069256,1567.7357428730804,8203.745383951233,0.0,0.0,32776.214936757984,17087.95867976331,8860.212167064175,10544.485652841977,0.0,0.0,0.0,0.0,8780.098244746141,1025.4681729939043,36492.656499669465,1.0
 ,5899,7034.214096132703,0.0,4567.671490995262,4265.456507732868,379.1516895762549,627.4274026092392,0.0,7034.214096132703,959.2110131090049,3033.2135166100393,0.0,248.27571303298424,32527.939223725003,0.0,6147.191978265598,7670.768505048668,0.0,0.0,0.0,0.0,8780.098244746141,379.15168957625497,13817.960483314264,1.0
 ,5900,14068.428192265406,0.0,9135.342981990523,2353.459916506693,209.19643702281715,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,1673.5714961825372,0.0,1045.6583681956613,31482.28085552934,0.0,3816.5719272827364,4998.193810092326,0.0,0.0,0.0,0.0,8780.098244746141,209.19643702281718,8814.765737375063,1.0
 ,5901,7034.214096132703,0.0,4567.671490995262,2014.0129276325233,179.0233713451132,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1432.1869707609055,0.0,448.40403126412593,31033.876824265215,0.0,3102.1766418757234,3856.198113767816,0.0,0.0,0.0,0.0,8780.098244746141,179.02337134511322,6958.374755643539,1.0
 ,5902,7034.214096132703,0.0,4567.671490995262,2564.348804111579,227.94211592102926,627.4274026092392,0.0,7034.214096132703,959.2110131090049,1823.536927368234,0.0,399.4852866882099,30634.391537577005,0.0,3814.8926838375746,4820.217903468528,0.0,0.0,0.0,0.0,8780.098244746141,227.94211592102928,8635.110587306102,1.0
 ,5903,14068.428192265406,0.0,9135.342981990523,6387.917281531279,567.814869469447,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,4542.518955755576,0.0,687.0399357490313,29947.351601827973,0.0,5683.275208986272,7082.380172768618,0.0,0.0,0.0,8780.098244746141,0.0,567.8148694694472,21545.75362650103,1.0
 ,5904,14068.428192265406,0.0,9135.342981990523,4696.841948337032,417.49706207440283,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3339.9764965952227,0.0,837.3577431440755,29109.993858683898,0.0,6927.009660182257,9027.455282671892,0.0,0.0,0.0,0.0,0.0,417.4970620744029,15954.464942854149,1.0
 ,5905,7034.214096132703,0.0,4567.671490995262,5885.959491720837,523.1963992640744,627.4274026092392,0.0,7034.214096132703,959.2110131090049,4185.571194112596,0.0,104.23100334516471,29005.762855338733,0.0,8334.854396107996,10420.373553671614,0.0,0.0,0.0,0.0,0.0,523.1963992640746,18755.227949779615,1.0
 ,5906,14068.428192265406,0.0,9135.342981990523,5344.296889379308,475.04861238927185,1254.8548052184783,0.0,14068.428192265406,1918.4220262180097,3800.388899114175,0.0,779.8061928292066,28225.956662509525,0.0,7841.69317766769,10085.405106807013,0.0,0.0,0.0,0.0,0.0,475.0486123892719,17927.098284474705,1.0
